customer_id,assigned_persona,assign_rule
1699,Shopper,rule:shopper
1700,Thrifty,soft:Thrifty
1701,Shopper,soft:Shopper
1702,Thrifty,rule:thrifty
1703,Thrifty,rule:thrifty
1704,Thrifty,soft:Thrifty
1705,Thrifty,rule:thrifty
1706,Commuter,rule:commuter_strict
1707,Thrifty,soft:Thrifty
1708,Commuter,rule:commuter_strict
1709,Thrifty,soft:Thrifty
1710,Thrifty,soft:Thrifty
1711,Commuter,rule:commuter_strict
1712,Commuter,rule:commuter_strict
1713,Thrifty,soft:Thrifty
1714,Thrifty,rule:thrifty
1715,Commuter,rule:commuter_strict
1716,Shopper,rule:shopper
1717,Commuter,rule:commuter_strict
1718,Thrifty,soft:Thrifty
1719,Shopper,rule:shopper
1720,Commuter,rule:commuter_strict
1721,Commuter,rule:commuter_strict
1722,Commuter,rule:commuter_strict
1723,Thrifty,soft:Thrifty
1724,Commuter,rule:commuter_strict
1725,Weekend,soft:Weekend
1726,Commuter,rule:commuter_strict
1727,Thrifty,rule:thrifty
1728,Shopper,rule:shopper
1729,Shopper,rule:shopper
1730,Weekend,soft:Weekend
1731,Thrifty,rule:thrifty
1732,Thrifty,soft:Thrifty
1733,Weekend,soft:Weekend
1734,Thrifty,soft:Thrifty
1735,Commuter,rule:commuter_strict
1736,Shopper,soft:Shopper
1737,Thrifty,rule:thrifty
1738,Commuter,rule:commuter_strict
1739,Thrifty,rule:thrifty
1740,Thrifty,soft:Thrifty
1741,Shopper,rule:shopper
1742,Thrifty,soft:Thrifty
1743,Thrifty,soft:Thrifty
1744,Commuter,rule:commuter_strict
1745,Thrifty,soft:Thrifty
1746,Thrifty,rule:thrifty
1747,Commuter,rule:commuter_strict
1748,Thrifty,rule:thrifty
1749,Thrifty,soft:Thrifty
1750,Commuter,rule:commuter_strict
1751,Thrifty,soft:Thrifty
1752,Commuter,rule:commuter_strict
1753,Commuter,rule:commuter_strict
1754,Commuter,rule:commuter_strict
1755,Shopper,rule:shopper
1756,Shopper,soft:Shopper
1757,Shopper,rule:shopper
1758,Thrifty,soft:Thrifty
1759,Commuter,rule:commuter_strict
1760,Thrifty,soft:Thrifty
1761,Thrifty,rule:thrifty
1762,Shopper,rule:shopper
1763,Commuter,rule:commuter_strict
1764,Thrifty,rule:thrifty
1765,Commuter,rule:commuter_strict
1766,Thrifty,rule:thrifty
1767,Thrifty,soft:Thrifty
1768,Thrifty,rule:thrifty
1769,Thrifty,soft:Thrifty
1770,Thrifty,rule:thrifty
1771,Thrifty,rule:thrifty
1772,Thrifty,soft:Thrifty
1773,Shopper,rule:shopper
1774,Shopper,rule:shopper
1775,Weekend,soft:Weekend
1776,Thrifty,rule:thrifty
1777,Thrifty,soft:Thrifty
1778,Thrifty,rule:thrifty
1779,Commuter,rule:commuter_strict
1780,Shopper,soft:Shopper
1781,Commuter,rule:commuter_strict
1782,Shopper,rule:shopper
1783,Thrifty,soft:Thrifty
1784,Weekend,soft:Weekend
1785,Thrifty,soft:Thrifty
1786,Shopper,rule:shopper
1787,Thrifty,soft:Thrifty
1788,Thrifty,soft:Thrifty
1789,Commuter,rule:commuter_strict
1790,Thrifty,rule:thrifty
1791,Commuter,rule:commuter_strict
1792,Thrifty,soft:Thrifty
1793,Thrifty,rule:thrifty
1794,Thrifty,soft:Thrifty
1795,Commuter,rule:commuter_strict
1796,Commuter,rule:commuter_strict
1797,Thrifty,soft:Thrifty
1798,Commuter,rule:commuter_strict
1799,Commuter,rule:commuter_strict
1800,Commuter,rule:commuter_strict
1801,Shopper,rule:shopper
1802,Thrifty,soft:Thrifty
1803,Thrifty,rule:thrifty
1804,Thrifty,rule:thrifty
1805,Thrifty,rule:thrifty
1806,Thrifty,soft:Thrifty
1807,Thrifty,soft:Thrifty
1808,Commuter,rule:commuter_strict
1809,Commuter,rule:commuter_strict
1810,Commuter,rule:commuter_strict
1811,Thrifty,soft:Thrifty
1812,Weekend,soft:Weekend
1813,Thrifty,rule:thrifty
1814,Commuter,rule:commuter_strict
1815,Commuter,rule:commuter_strict
1816,Shopper,rule:shopper
1817,Thrifty,rule:thrifty
1818,Thrifty,soft:Thrifty
1819,Thrifty,soft:Thrifty
1820,Thrifty,soft:Thrifty
1821,Commuter,rule:commuter_strict
1822,Commuter,rule:commuter_strict
1823,Weekend,soft:Weekend
1824,Thrifty,soft:Thrifty
1825,Thrifty,soft:Thrifty
1826,Weekend,soft:Weekend
1827,Commuter,rule:commuter_strict
1828,Shopper,rule:shopper
1829,Shopper,rule:shopper
1830,Thrifty,rule:thrifty
1831,Shopper,rule:shopper
1832,Thrifty,soft:Thrifty
1833,Thrifty,soft:Thrifty
1834,Weekend,soft:Weekend
1835,Shopper,rule:shopper
1836,Weekend,soft:Weekend
1837,Commuter,rule:commuter_strict
1838,Thrifty,rule:thrifty
1839,Shopper,rule:shopper
1840,Commuter,rule:commuter_strict
1841,Thrifty,rule:thrifty
1842,Thrifty,rule:thrifty
1843,Thrifty,soft:Thrifty
1844,Thrifty,soft:Thrifty
1845,Shopper,rule:shopper
1846,Commuter,rule:commuter_strict
1847,Commuter,rule:commuter_strict
1848,Commuter,rule:commuter_strict
1849,Shopper,soft:Shopper
1850,Weekend,soft:Weekend
1851,Thrifty,rule:thrifty
1852,Shopper,rule:shopper
1853,Shopper,rule:shopper
1854,Shopper,rule:shopper
1855,Shopper,rule:shopper
1856,Commuter,rule:commuter_strict
1857,Thrifty,soft:Thrifty
1858,Thrifty,rule:thrifty
1859,Shopper,rule:shopper
1860,Thrifty,soft:Thrifty
1861,Weekend,soft:Weekend
1862,Weekend,soft:Weekend
1863,Commuter,rule:commuter_strict
1864,Thrifty,soft:Thrifty
1865,Shopper,rule:shopper
1866,Shopper,rule:shopper
1867,Commuter,rule:commuter_strict
1868,Commuter,rule:commuter_strict
1869,Commuter,rule:commuter_strict
1870,Thrifty,soft:Thrifty
1871,Shopper,rule:shopper
1872,Commuter,rule:commuter_strict
1873,Thrifty,soft:Thrifty
1874,Shopper,rule:shopper
1875,Thrifty,soft:Thrifty
1876,Weekend,soft:Weekend
1877,Weekend,soft:Weekend
1878,Thrifty,rule:thrifty
1879,Thrifty,rule:thrifty
1880,Thrifty,soft:Thrifty
1881,Thrifty,soft:Thrifty
1882,Shopper,rule:shopper
1883,Weekend,soft:Weekend
1884,Shopper,soft:Shopper
1885,Commuter,rule:commuter_strict
1886,Thrifty,soft:Thrifty
1887,Commuter,rule:commuter_strict
1888,Commuter,rule:commuter_strict
1889,Thrifty,soft:Thrifty
1890,Shopper,soft:Shopper
1891,Commuter,rule:commuter_strict
1892,Thrifty,soft:Thrifty
1893,Shopper,rule:shopper
1894,Commuter,rule:commuter_strict
1895,Thrifty,soft:Thrifty
1896,Weekend,soft:Weekend
1897,Thrifty,soft:Thrifty
1898,Commuter,rule:commuter_strict
1899,Thrifty,rule:thrifty
1900,Weekend,soft:Weekend
1901,Thrifty,soft:Thrifty
1902,Commuter,rule:commuter_strict
1903,Thrifty,soft:Thrifty
1904,Commuter,rule:commuter_strict
1905,Thrifty,soft:Thrifty
1906,Commuter,rule:commuter_strict
1907,Shopper,soft:Shopper
1908,Thrifty,rule:thrifty
1909,Thrifty,rule:thrifty
1910,Commuter,rule:commuter_strict
1911,Thrifty,rule:thrifty
1912,Shopper,rule:shopper
1913,Shopper,rule:shopper
1914,Thrifty,rule:thrifty
1915,Thrifty,rule:thrifty
1916,Thrifty,soft:Thrifty
1917,Shopper,rule:shopper
1918,Weekend,soft:Weekend
1919,Thrifty,soft:Thrifty
1920,Thrifty,rule:thrifty
1921,Thrifty,soft:Thrifty
1922,Commuter,rule:commuter_strict
1923,Thrifty,soft:Thrifty
1924,Thrifty,soft:Thrifty
1925,Shopper,rule:shopper
1926,Commuter,rule:commuter_strict
1927,Thrifty,soft:Thrifty
1928,Thrifty,rule:thrifty
1929,Thrifty,soft:Thrifty
1930,Commuter,rule:commuter_strict
1931,Thrifty,soft:Thrifty
1932,Thrifty,soft:Thrifty
1933,Thrifty,soft:Thrifty
1934,Thrifty,soft:Thrifty
1935,Weekend,soft:Weekend
1936,Shopper,rule:shopper
1937,Thrifty,soft:Thrifty
1938,Shopper,rule:shopper
1939,Thrifty,rule:thrifty
1940,Commuter,rule:commuter_strict
1941,Commuter,rule:commuter_strict
1942,Thrifty,soft:Thrifty
1943,Thrifty,soft:Thrifty
1944,Thrifty,soft:Thrifty
1945,Shopper,rule:shopper
1946,Thrifty,rule:thrifty
1947,Thrifty,rule:thrifty
1948,Commuter,rule:commuter_strict
1949,Thrifty,soft:Thrifty
1950,Thrifty,rule:thrifty
1951,Commuter,rule:commuter_strict
1952,Commuter,rule:commuter_strict
1953,Thrifty,soft:Thrifty
1954,Thrifty,soft:Thrifty
1955,Shopper,rule:shopper
1956,Shopper,soft:Shopper
1957,Thrifty,soft:Thrifty
1958,Thrifty,rule:thrifty
1959,Thrifty,soft:Thrifty
1960,Thrifty,soft:Thrifty
1961,Commuter,rule:commuter_strict
1962,Thrifty,soft:Thrifty
1963,Shopper,rule:shopper
1964,Thrifty,rule:thrifty
1965,Weekend,soft:Weekend
1966,Thrifty,soft:Thrifty
1967,Commuter,rule:commuter_strict
1968,Thrifty,rule:thrifty
1969,Thrifty,rule:thrifty
1970,Commuter,rule:commuter_strict
1971,Commuter,rule:commuter_strict
1972,Shopper,rule:shopper
1973,Thrifty,rule:thrifty
1974,Thrifty,rule:thrifty
1975,Thrifty,rule:thrifty
1976,Shopper,soft:Shopper
1977,Thrifty,rule:thrifty
1978,Thrifty,rule:thrifty
1979,Shopper,rule:shopper
1980,Shopper,rule:shopper
1981,Commuter,rule:commuter_strict
1982,Shopper,soft:Shopper
1983,Thrifty,soft:Thrifty
1984,Thrifty,rule:thrifty
1985,Commuter,rule:commuter_strict
1986,Commuter,rule:commuter_strict
1987,Weekend,soft:Weekend
1988,Thrifty,rule:thrifty
1989,Thrifty,soft:Thrifty
1990,Weekend,soft:Weekend
1991,Thrifty,soft:Thrifty
1992,Commuter,rule:commuter_strict
1993,Thrifty,soft:Thrifty
1994,Commuter,rule:commuter_strict
1995,Thrifty,soft:Thrifty
1996,Weekend,soft:Weekend
1997,Shopper,rule:shopper
1998,Commuter,rule:commuter_strict
1999,Commuter,rule:commuter_strict
2000,Thrifty,soft:Thrifty
2001,Thrifty,rule:thrifty
2002,Commuter,rule:commuter_strict
2003,Shopper,soft:Shopper
2004,Commuter,rule:commuter_strict
2005,Thrifty,rule:thrifty
2006,Thrifty,soft:Thrifty
2007,Thrifty,rule:thrifty
2008,Thrifty,soft:Thrifty
2009,Commuter,rule:commuter_strict
2010,Thrifty,rule:thrifty
2011,Commuter,rule:commuter_strict
2012,Commuter,rule:commuter_strict
2013,Shopper,rule:shopper
2014,Commuter,rule:commuter_strict
2015,Thrifty,soft:Thrifty
2016,Thrifty,rule:thrifty
2017,Thrifty,rule:thrifty
2018,Shopper,rule:shopper
2019,Commuter,rule:commuter_strict
2020,Weekend,soft:Weekend
2021,Shopper,rule:shopper
2022,Thrifty,soft:Thrifty
2023,Shopper,rule:shopper
2024,Commuter,rule:commuter_strict
2025,Thrifty,rule:thrifty
2026,Thrifty,soft:Thrifty
2027,Thrifty,soft:Thrifty
2028,Shopper,rule:shopper
2029,Thrifty,rule:thrifty
2030,Weekend,soft:Weekend
2031,Commuter,rule:commuter_strict
2032,Thrifty,soft:Thrifty
2033,Thrifty,rule:thrifty
2034,Shopper,rule:shopper
2035,Weekend,soft:Weekend
2036,Thrifty,rule:thrifty
2037,Commuter,rule:commuter_strict
2038,Commuter,rule:commuter_strict
2039,Commuter,rule:commuter_strict
2040,Commuter,rule:commuter_strict
2041,Shopper,rule:shopper
2042,Thrifty,soft:Thrifty
2043,Weekend,soft:Weekend
2044,Commuter,rule:commuter_strict
2045,Shopper,rule:shopper
2046,Thrifty,soft:Thrifty
2047,Commuter,rule:commuter_strict
2048,Thrifty,soft:Thrifty
2049,Thrifty,soft:Thrifty
2050,Commuter,rule:commuter_strict
2051,Thrifty,rule:thrifty
2052,Thrifty,rule:thrifty
2053,Commuter,rule:commuter_strict
2054,Shopper,soft:Shopper
2055,Shopper,soft:Shopper
2056,Thrifty,soft:Thrifty
2057,Thrifty,rule:thrifty
2058,Thrifty,rule:thrifty
2059,Thrifty,soft:Thrifty
2060,Weekend,soft:Weekend
2061,Commuter,rule:commuter_strict
2062,Thrifty,rule:thrifty
2063,Shopper,rule:shopper
2064,Thrifty,rule:thrifty
2065,Commuter,rule:commuter_strict
2066,Thrifty,soft:Thrifty
2067,Commuter,rule:commuter_strict
2068,Thrifty,soft:Thrifty
2069,Commuter,rule:commuter_strict
2070,Thrifty,rule:thrifty
2071,Weekend,soft:Weekend
2072,Thrifty,rule:thrifty
2073,Commuter,rule:commuter_strict
2074,Shopper,rule:shopper
2075,Shopper,rule:shopper
2076,Shopper,rule:shopper
2077,Commuter,rule:commuter_strict
2078,Thrifty,rule:thrifty
2079,Shopper,soft:Shopper
2080,Thrifty,soft:Thrifty
2081,Commuter,rule:commuter_strict
2082,Commuter,rule:commuter_strict
2083,Thrifty,rule:thrifty
2084,Shopper,rule:shopper
2085,Thrifty,soft:Thrifty
2086,Thrifty,rule:thrifty
2087,Commuter,rule:commuter_strict
2088,Thrifty,soft:Thrifty
2089,Shopper,rule:shopper
2090,Thrifty,rule:thrifty
2091,Weekend,soft:Weekend
2092,Shopper,rule:shopper
2093,Commuter,rule:commuter_strict
2094,Thrifty,soft:Thrifty
2095,Thrifty,rule:thrifty
2096,Shopper,rule:shopper
2097,Thrifty,soft:Thrifty
2098,Weekend,soft:Weekend
2099,Shopper,rule:shopper
2100,Thrifty,rule:thrifty
2101,Shopper,rule:shopper
2102,Weekend,soft:Weekend
2103,Commuter,rule:commuter_strict
2104,Thrifty,soft:Thrifty
2105,Shopper,rule:shopper
2106,Thrifty,soft:Thrifty
2107,Shopper,soft:Shopper
2108,Shopper,rule:shopper
2109,Thrifty,rule:thrifty
2110,Shopper,rule:shopper
2111,Commuter,rule:commuter_strict
2112,Commuter,rule:commuter_strict
2113,Commuter,rule:commuter_strict
2114,Shopper,rule:shopper
2115,Thrifty,soft:Thrifty
2116,Commuter,rule:commuter_strict
2117,Thrifty,rule:thrifty
2118,Thrifty,soft:Thrifty
2119,Commuter,rule:commuter_strict
2120,Shopper,rule:shopper
2121,Shopper,rule:shopper
2122,Thrifty,soft:Thrifty
2123,Shopper,soft:Shopper
2124,Thrifty,soft:Thrifty
2125,Shopper,rule:shopper
2126,Thrifty,soft:Thrifty
2127,Weekend,rule:weekend
2128,Commuter,rule:commuter_strict
2129,Shopper,rule:shopper
2130,Thrifty,rule:thrifty
2131,Commuter,rule:commuter_strict
2132,Commuter,rule:commuter_strict
2133,Thrifty,soft:Thrifty
2134,Thrifty,soft:Thrifty
2135,Thrifty,soft:Thrifty
2136,Shopper,rule:shopper
2137,Commuter,rule:commuter_strict
2138,Thrifty,soft:Thrifty
2139,Commuter,rule:commuter_strict
2140,Shopper,rule:shopper
2141,Shopper,rule:shopper
2142,Weekend,soft:Weekend
2143,Thrifty,soft:Thrifty
2144,Thrifty,rule:thrifty
2145,Thrifty,soft:Thrifty
2146,Shopper,rule:shopper
2147,Thrifty,soft:Thrifty
2148,Thrifty,rule:thrifty
2149,Thrifty,rule:thrifty
2150,Shopper,rule:shopper
2151,Thrifty,rule:thrifty
2152,Commuter,rule:commuter_strict
2153,Weekend,soft:Weekend
2154,Shopper,rule:shopper
2155,Commuter,rule:commuter_strict
2156,Commuter,rule:commuter_strict
2157,Commuter,rule:commuter_strict
2158,Thrifty,rule:thrifty
2159,Thrifty,rule:thrifty
2160,Weekend,soft:Weekend
2161,Thrifty,soft:Thrifty
2162,Weekend,soft:Weekend
2163,Thrifty,rule:thrifty
2164,Shopper,rule:shopper
2165,Thrifty,soft:Thrifty
2166,Shopper,rule:shopper
2167,Thrifty,soft:Thrifty
2168,Commuter,rule:commuter_strict
2169,Thrifty,soft:Thrifty
2170,Thrifty,rule:thrifty
2171,Weekend,soft:Weekend
2172,Commuter,rule:commuter_strict
2173,Commuter,rule:commuter_strict
2174,Shopper,rule:shopper
2175,Commuter,rule:commuter_strict
2176,Shopper,rule:shopper
2177,Thrifty,soft:Thrifty
2178,Thrifty,soft:Thrifty
2179,Weekend,soft:Weekend
2180,Thrifty,rule:thrifty
2181,Thrifty,soft:Thrifty
2182,Commuter,rule:commuter_strict
2183,Commuter,rule:commuter_strict
2184,Thrifty,rule:thrifty
2185,Thrifty,soft:Thrifty
2186,Shopper,rule:shopper
2187,Shopper,rule:shopper
2188,Weekend,soft:Weekend
2189,Shopper,soft:Shopper
2190,Weekend,soft:Weekend
2191,Thrifty,rule:thrifty
2192,Shopper,rule:shopper
2193,Thrifty,soft:Thrifty
2194,Thrifty,soft:Thrifty
2195,Commuter,rule:commuter_strict
2196,Thrifty,rule:thrifty
2197,Thrifty,rule:thrifty
2198,Shopper,rule:shopper
2199,Weekend,soft:Weekend
2200,Thrifty,soft:Thrifty
2201,Shopper,rule:shopper
2202,Commuter,rule:commuter_strict
2203,Thrifty,rule:thrifty
2204,Commuter,rule:commuter_strict
2205,Weekend,soft:Weekend
2206,Shopper,rule:shopper
2207,Thrifty,rule:thrifty
2208,Shopper,rule:shopper
2209,Thrifty,rule:thrifty
2210,Shopper,rule:shopper
2211,Thrifty,soft:Thrifty
2212,Shopper,rule:shopper
2213,Commuter,rule:commuter_strict
2214,Shopper,rule:shopper
2215,Weekend,soft:Weekend
2216,Thrifty,rule:thrifty
2217,Shopper,rule:shopper
2218,Thrifty,rule:thrifty
2219,Shopper,rule:shopper
2220,Commuter,rule:commuter_strict
2221,Weekend,soft:Weekend
2222,Thrifty,soft:Thrifty
2223,Commuter,rule:commuter_strict
2224,Commuter,rule:commuter_strict
2225,Commuter,rule:commuter_strict
2226,Thrifty,rule:thrifty
2227,Thrifty,rule:thrifty
2228,Thrifty,soft:Thrifty
2229,Thrifty,rule:thrifty
2230,Thrifty,rule:thrifty
2231,Thrifty,soft:Thrifty
2232,Commuter,rule:commuter_strict
2233,Shopper,rule:shopper
2234,Shopper,rule:shopper
2235,Weekend,soft:Weekend
2236,Weekend,soft:Weekend
2237,Shopper,rule:shopper
2238,Commuter,rule:commuter_strict
2239,Commuter,rule:commuter_strict
2240,Commuter,rule:commuter_strict
2241,Shopper,rule:shopper
2242,Commuter,rule:commuter_strict
2243,Thrifty,soft:Thrifty
2244,Shopper,soft:Shopper
2245,Shopper,rule:shopper
2246,Thrifty,soft:Thrifty
2247,Commuter,rule:commuter_strict
2248,Shopper,rule:shopper
2249,Thrifty,soft:Thrifty
2250,Commuter,rule:commuter_strict
2251,Commuter,rule:commuter_strict
2252,Shopper,rule:shopper
2253,Thrifty,soft:Thrifty
2254,Shopper,rule:shopper
2255,Shopper,rule:shopper
2256,Thrifty,soft:Thrifty
2257,Thrifty,rule:thrifty
2258,Thrifty,rule:thrifty
2259,Thrifty,soft:Thrifty
2260,Thrifty,rule:thrifty
2261,Thrifty,soft:Thrifty
2262,Thrifty,soft:Thrifty
2263,Shopper,rule:shopper
2264,Thrifty,rule:thrifty
2265,Thrifty,soft:Thrifty
2266,Weekend,soft:Weekend
2267,Thrifty,soft:Thrifty
2268,Shopper,soft:Shopper
2269,Commuter,rule:commuter_strict
2270,Thrifty,rule:thrifty
2271,Commuter,rule:commuter_strict
2272,Thrifty,rule:thrifty
2273,Thrifty,rule:thrifty
2274,Weekend,soft:Weekend
2275,Shopper,rule:shopper
2276,Thrifty,soft:Thrifty
2277,Thrifty,soft:Thrifty
2278,Thrifty,soft:Thrifty
2279,Thrifty,soft:Thrifty
2280,Commuter,rule:commuter_strict
2281,Commuter,rule:commuter_strict
2282,Thrifty,rule:thrifty
2283,Thrifty,soft:Thrifty
2284,Commuter,rule:commuter_strict
2285,Commuter,rule:commuter_strict
2286,Thrifty,rule:thrifty
2287,Shopper,rule:shopper
2288,Thrifty,rule:thrifty
2289,Thrifty,rule:thrifty
2290,Commuter,rule:commuter_strict
2291,Thrifty,soft:Thrifty
2292,Thrifty,rule:thrifty
2293,Commuter,rule:commuter_strict
2294,Thrifty,rule:thrifty
2295,Commuter,rule:commuter_strict
2296,Commuter,rule:commuter_strict
2297,Commuter,rule:commuter_strict
2298,Commuter,rule:commuter_strict
2299,Commuter,rule:commuter_strict
2300,Thrifty,soft:Thrifty
2301,Shopper,rule:shopper
2302,Thrifty,soft:Thrifty
2303,Thrifty,soft:Thrifty
2304,Thrifty,soft:Thrifty
2305,Shopper,rule:shopper
2306,Thrifty,rule:thrifty
2307,Commuter,rule:commuter_strict
2308,Thrifty,soft:Thrifty
2309,Commuter,rule:commuter_strict
2310,Thrifty,rule:thrifty
2311,Thrifty,soft:Thrifty
2312,Shopper,rule:shopper
2313,Thrifty,rule:thrifty
2314,Weekend,soft:Weekend
2315,Shopper,rule:shopper
2316,Commuter,rule:commuter_strict
2317,Thrifty,soft:Thrifty
2318,Thrifty,rule:thrifty
2319,Thrifty,rule:thrifty
2320,Thrifty,soft:Thrifty
2321,Shopper,rule:shopper
2322,Thrifty,soft:Thrifty
2323,Thrifty,soft:Thrifty
2324,Thrifty,rule:thrifty
2325,Shopper,rule:shopper
2326,Shopper,rule:shopper
2327,Shopper,rule:shopper
2328,Commuter,rule:commuter_strict
2329,Thrifty,soft:Thrifty
2330,Commuter,rule:commuter_strict
2331,Thrifty,rule:thrifty
2332,Commuter,rule:commuter_strict
2333,Shopper,soft:Shopper
2334,Thrifty,soft:Thrifty
2335,Commuter,rule:commuter_strict
2336,Thrifty,soft:Thrifty
2337,Thrifty,soft:Thrifty
2338,Thrifty,soft:Thrifty
2339,Commuter,rule:commuter_strict
2340,Thrifty,rule:thrifty
2341,Thrifty,soft:Thrifty
2342,Commuter,rule:commuter_strict
2343,Commuter,rule:commuter_strict
2344,Thrifty,soft:Thrifty
2345,Shopper,rule:shopper
2346,Thrifty,soft:Thrifty
2347,Thrifty,soft:Thrifty
2348,Thrifty,rule:thrifty
2349,Thrifty,soft:Thrifty
2350,Commuter,rule:commuter_strict
2351,Weekend,soft:Weekend
2352,Shopper,rule:shopper
2353,Weekend,soft:Weekend
2354,Shopper,rule:shopper
2355,Weekend,soft:Weekend
2356,Commuter,rule:commuter_strict
2357,Shopper,rule:shopper
2358,Commuter,rule:commuter_strict
2359,Thrifty,soft:Thrifty
2360,Commuter,rule:commuter_strict
2361,Commuter,rule:commuter_strict
2362,Thrifty,soft:Thrifty
2363,Thrifty,rule:thrifty
2364,Thrifty,rule:thrifty
2365,Thrifty,soft:Thrifty
2366,Commuter,rule:commuter_strict
2367,Commuter,rule:commuter_strict
2368,Thrifty,soft:Thrifty
2369,Thrifty,rule:thrifty
2370,Weekend,soft:Weekend
2371,Thrifty,soft:Thrifty
2372,Shopper,rule:shopper
2373,Thrifty,soft:Thrifty
2374,Thrifty,rule:thrifty
2375,Thrifty,soft:Thrifty
2376,Thrifty,rule:thrifty
2377,Thrifty,soft:Thrifty
2378,Shopper,rule:shopper
2379,Thrifty,soft:Thrifty
2380,Shopper,rule:shopper
2381,Shopper,rule:shopper
2382,Shopper,rule:shopper
2383,Shopper,rule:shopper
2384,Thrifty,rule:thrifty
2385,Thrifty,rule:thrifty
2386,Thrifty,soft:Thrifty
2387,Thrifty,soft:Thrifty
2388,Thrifty,soft:Thrifty
2389,Thrifty,soft:Thrifty
2390,Thrifty,soft:Thrifty
2391,Thrifty,rule:thrifty
2392,Commuter,rule:commuter_strict
2393,Thrifty,rule:thrifty
2394,Commuter,rule:commuter_strict
2395,Shopper,rule:shopper
2396,Thrifty,rule:thrifty
2397,Commuter,rule:commuter_strict
2398,Commuter,rule:commuter_strict
2399,Weekend,soft:Weekend
2400,Thrifty,soft:Thrifty
2401,Thrifty,soft:Thrifty
2402,Commuter,rule:commuter_strict
2403,Thrifty,rule:thrifty
2404,Thrifty,rule:thrifty
2405,Thrifty,soft:Thrifty
2406,Thrifty,soft:Thrifty
2407,Thrifty,soft:Thrifty
2408,Commuter,rule:commuter_strict
2409,Shopper,rule:shopper
2410,Thrifty,rule:thrifty
2411,Thrifty,soft:Thrifty
2412,Commuter,rule:commuter_strict
2413,Thrifty,soft:Thrifty
2414,Commuter,rule:commuter_strict
2415,Thrifty,rule:thrifty
2416,Shopper,rule:shopper
2417,Thrifty,rule:thrifty
2418,Commuter,rule:commuter_strict
2419,Commuter,rule:commuter_strict
2420,Thrifty,rule:thrifty
2421,Commuter,rule:commuter_strict
2422,Commuter,rule:commuter_strict
2423,Thrifty,soft:Thrifty
2424,Thrifty,rule:thrifty
2425,Thrifty,rule:thrifty
2426,Shopper,rule:shopper
2427,Commuter,rule:commuter_strict
2428,Shopper,rule:shopper
2429,Thrifty,rule:thrifty
2430,Shopper,rule:shopper
2431,Weekend,soft:Weekend
2432,Shopper,rule:shopper
2433,Shopper,rule:shopper
2434,Thrifty,rule:thrifty
2435,Shopper,soft:Shopper
2436,Thrifty,soft:Thrifty
2437,Thrifty,soft:Thrifty
2438,Thrifty,rule:thrifty
2439,Thrifty,soft:Thrifty
2440,Commuter,rule:commuter_strict
2441,Weekend,soft:Weekend
2442,Thrifty,soft:Thrifty
2443,Weekend,soft:Weekend
2444,Shopper,rule:shopper
2445,Thrifty,soft:Thrifty
2446,Thrifty,soft:Thrifty
2447,Thrifty,soft:Thrifty
2448,Commuter,rule:commuter_strict
2449,Commuter,rule:commuter_strict
2450,Thrifty,soft:Thrifty
2451,Thrifty,rule:thrifty
2452,Shopper,rule:shopper
2453,Thrifty,soft:Thrifty
2454,Weekend,rule:weekend
2455,Thrifty,soft:Thrifty
2456,Commuter,rule:commuter_strict
2457,Thrifty,soft:Thrifty
2458,Thrifty,soft:Thrifty
2459,Thrifty,rule:thrifty
2460,Thrifty,rule:thrifty
2461,Shopper,rule:shopper
2462,Shopper,rule:shopper
2463,Thrifty,soft:Thrifty
2464,Weekend,soft:Weekend
2465,Thrifty,soft:Thrifty
2466,Commuter,rule:commuter_strict
2467,Thrifty,rule:thrifty
2468,Commuter,rule:commuter_strict
2469,Thrifty,rule:thrifty
2470,Thrifty,soft:Thrifty
2471,Commuter,rule:commuter_strict
2472,Shopper,rule:shopper
2473,Shopper,rule:shopper
2474,Thrifty,soft:Thrifty
2475,Weekend,soft:Weekend
2476,Shopper,rule:shopper
2477,Commuter,rule:commuter_strict
2478,Shopper,rule:shopper
2479,Commuter,rule:commuter_strict
2480,Shopper,rule:shopper
2481,Thrifty,rule:thrifty
2482,Shopper,rule:shopper
2483,Shopper,rule:shopper
2484,Commuter,rule:commuter_strict
2485,Thrifty,soft:Thrifty
2486,Shopper,rule:shopper
2487,Thrifty,soft:Thrifty
2488,Shopper,rule:shopper
2489,Thrifty,soft:Thrifty
2490,Thrifty,rule:thrifty
2491,Thrifty,rule:thrifty
2492,Commuter,rule:commuter_strict
2493,Thrifty,soft:Thrifty
2494,Thrifty,rule:thrifty
2495,Thrifty,soft:Thrifty
2496,Thrifty,rule:thrifty
2497,Thrifty,soft:Thrifty
2498,Shopper,rule:shopper
2499,Shopper,rule:shopper
2500,Thrifty,soft:Thrifty
2501,Shopper,rule:shopper
2502,Weekend,soft:Weekend
2503,Weekend,soft:Weekend
2504,Shopper,rule:shopper
2505,Commuter,rule:commuter_strict
2506,Commuter,rule:commuter_strict
2507,Shopper,rule:shopper
2508,Thrifty,rule:thrifty
2509,Shopper,soft:Shopper
2510,Shopper,rule:shopper
2511,Commuter,rule:commuter_strict
2512,Shopper,rule:shopper
2513,Thrifty,rule:thrifty
2514,Thrifty,soft:Thrifty
2515,Thrifty,soft:Thrifty
2516,Shopper,rule:shopper
2517,Commuter,rule:commuter_strict
2518,Thrifty,rule:thrifty
